gene_id	seqnames	start	end	width	strand
667335	chr6	3288519	3317019	28501	+
667338	chr10	93665244	93665854	611	-
66734	chr2	155276364	155278073	1710	+
66736	chr15	43477229	43527777	50549	+
66737	chr9	98003420	98012175	8756	+
667370	chr19	34607933	34613401	5469	+
667373	chr19	34592888	34662419	69532	-
66740	chr6	73468573	73469667	1095	-
667404	chr7	21832351	23056463	1224113	+
667410	chr5	149154128	149156192	2065	-
66742	chrX	16522869	16523691	823	+
66743	chr4	117271463	117497052	225590	-
667438	chr10	98299927	98351867	51941	-
66745	chr19	30003790	30006020	2231	+
667469	chr7	20193710	22190300	1996591	+
66747	chrX	169776378	169779635	3258	-
667472	chr7	22200341	22201264	924	-
66748	chr2	70508819	70540884	32066	+
667485	chr7	20374493	20375410	918	-
667512	chr7	20544834	22534887	1990054	-
66752	chr5	136919146	136937109	17964	+
66753	chr11	30929784	30954131	24348	-
667530	chr7	20668918	23218255	2549338	+
667543	chr7	22691397	22692317	921	-
66755	chr1	23100474	23102253	1780	-
667551	chr7	22761697	22762590	894	+
66756	chr8	46163689	46195590	31902	+
66757	chr10	13552907	13563376	10470	+
667572	chr10	26673446	26674651	1206	-
66758	chr18	52615915	52639830	23916	+
66760	chr6	144672868	144693832	20965	+
66761	chr13	34924409	34955875	31467	+
66763	chr13	105082122	105121782	39661	+
66765	chr19	42052228	42053628	1401	+
66766	chr2	130406522	130407794	1273	+
667663	chr2	22227503	22423370	195868	+
667666	chr4	146156827	146198756	41930	+
66768	chr5	48372330	48388756	16427	+
66769	chr15	74709161	74710374	1214	+
667693	chr13	50698329	50703409	5081	+
66770	chr14	48878873	48887112	8240	+
667705	chr5	5573799	5576203	2405	+
66771	chr11	60417145	60445277	28133	+
66772	chr3	153844247	153853615	9369	+
667728	chr13	51200084	51203066	2983	-
66773	chr5	15028950	15033007	4058	-
667736	chrX	79330513	79358068	27556	-
66774	chr2	18799248	18801818	2571	-
667742	chr18	63010213	63387183	376971	-
66775	chr4	88396144	88438926	42783	-
667754	chr8	104867424	104874082	6659	+
667766	chr17	35947154	35953317	6164	+
667768	chr4	73791244	73798378	7135	+
667772	chr16	49057486	49199104	141619	+
66779	chr16	18208238	18213863	5626	-
667794	chrX	167063449	167070370	6922	-
66780	chrX	67919864	67921450	1587	-
667803	chr17	36109030	36111676	2647	-
667823	chr7	104264448	104288106	23659	-
66784	chr11	102885169	102886731	1563	+
66785	chr9	61103012	61105386	2375	-
66786	chr7	106814129	106820709	6581	+
66787	chr12	105685352	105703057	17706	+
66789	chr3	121291817	121362011	70195	+
66790	chr8	13176869	13200624	23756	-
667929	chr6	132361105	132364135	3031	-
66793	chr16	14906646	14938120	31475	+
667931	chr1	71888112	71891204	3093	+
667933	chr9	48454344	48454727	384	+
66795	chr13	90935349	91223987	288639	-
66797	chr6	45060061	47301371	2241311	+
667977	chr17	36164444	36168537	4094	-
66799	chr1	16540788	16619338	78551	-
667992	chr6	133036163	133037101	939	-
66801	chr5	136179098	136198954	19857	-
66805	chr4	116161881	116167598	5718	-
66808	chr12	24043202	24097269	54068	-
66809	chr11	99428386	99438153	9768	-
66810	chr18	60560786	60572729	11944	+
668101	chr3	15371827	15575065	203239	-
668108	chr7	106075731	106079148	3418	-
66811	chr2	122298900	122302885	3986	+
668110	chr8	113643213	113655533	12321	+
66812	chr9	57385956	57440114	54159	-
668128	chr7	106322396	106324528	2133	-
66813	chr6	134396329	134438724	42396	+
668137	chr6	136327539	136329983	2445	+
66815	chr3	129914960	129970206	55247	-
668158	chr12	108206345	108275417	69073	-
66816	chr10	115369966	115384435	14470	-
668166	chrX	94724569	94730191	5623	+
66817	chr8	111864898	111876675	11778	-
668171	chrX	94791285	94798289	7005	-
668173	chr4	155067030	155072406	5377	+
668178	chr15	100334929	100340169	5241	+
66818	chr8	72565198	72571048	5851	-
668200	chr17	39640957	39645667	4711	+
668208	chr4	88805531	88808380	2850	+
66821	chr1	74588289	74592443	4155	+
668210	chr6	29471437	29473429	1993	+
668212	chr12	3962554	4038915	76362	-
668215	chr19	36614052	36705641	91590	-
668218	chr15	100641082	100669500	28419	-
66822	chr8	13907806	13940521	32716	+
668224	chr3	95985510	95986967	1458	+
668225	chr15	101050192	101054399	4208	-
66824	chr7	127991373	127993867	2495	-
66825	chr4	138967112	138968366	1255	+
668253	chr14	61602836	61682373	79538	-
668257	chrX	100524838	100546108	21271	+
66826	chrX	74282718	74290151	7434	+
66827	chr11	43730006	43747973	17968	-
668272	chr10	122078112	122079879	1768	-
66830	chr8	84670479	84687862	17384	-
668303	chr12	112146208	112181747	35540	+
66832	chr17	7945614	7979556	33943	+
668339	chrX	102706888	102707670	783	-
66834	chr13	24817955	24831489	13535	-
66835	chr15	32241845	32241932	88	-
668359	chr3	94047981	94054885	6905	-
66836	chr19	8770996	8772475	1480	+
668379	chr7	32325286	32327245	1960	-
66838	chr11	120348678	120351190	2513	+
668381	chr7	32334182	32335501	1320	+
66839	chr18	38250249	38262629	12381	+
66840	chr11	121327203	121354447	27245	-
66841	chr3	79603788	79628767	24980	-
668415	chrX	103545500	103547699	2200	+
668433	chr11	70615894	70616890	997	+
66844	chr10	128817457	128821631	4175	-
66845	chr5	31613951	31664384	50434	+
66847	chr10	30608207	30618366	10160	-
66848	chr10	13501028	13517275	16248	+
668489	chr14	73025603	73026890	1288	+
66849	chr16	31251541	31275277	23737	-
668501	chr7	35772346	35802989	30644	-
668526	chr7	32827683	32829653	1971	-
66853	chr7	141455188	141460743	5556	+
66854	chr14	66297025	66311424	14400	+
66855	chr8	123373711	123404174	30464	+
66857	chr6	136612071	136661893	49823	-
66859	chr10	70245276	70285951	40676	+
66860	chr2	59612042	59846213	234172	+
66861	chr2	80315466	80354055	38590	+
668612	chr7	43018798	43048106	29309	+
668620	chr7	43177588	43192109	14522	+
66863	chr16	17508971	17526331	17361	+
66864	chr12	58264720	58269258	4539	-
66865	chr2	26389348	26397121	7774	+
66866	chr19	56548261	56598846	50586	+
668661	chr7	44246722	44252319	5598	+
66867	chr9	56418846	56496936	78091	+
66868	chr3	67582768	67604231	21464	+
66869	chr8	69705137	69716948	11812	-
66870	chr6	67266979	67289302	22324	+
66871	chr15	90487481	90679388	191908	-
668725	chr7	47234919	47252848	17930	-
668727	chr7	47426329	47452139	25811	-
66873	chr6	53815468	53820825	5358	-
66874	chr11	73047867	73083579	35713	+
66875	chr1	151367699	151428435	60737	-
668758	chr9	109322886	109339659	16774	-
66877	chr2	145917482	145934700	17219	-
66878	chr18	12128850	12157367	28518	+
66880	chr3	66985672	67358403	372732	+
66881	chr6	86386006	86397150	11145	-
668814	chr14	118267158	118267770	613	+
66882	chr1	58393097	58406548	13452	+
66884	chr11	85191310	85235120	43811	-
66885	chr7	131410601	131446211	35611	+
66887	chr8	86624043	86716638	92596	+
66889	chrX	139563340	139673145	109806	+
66890	chr13	55343833	55362783	18951	-
668917	chr2	144459280	144467794	8515	+
66892	chr6	99625137	99666771	41635	-
668923	chr2	150402914	150451501	48588	-
668929	chr2	151645404	151668533	23130	-
66894	chr8	107436398	107558595	122198	+
668940	chr2	155611243	155634307	23065	+
66895	chr13	34627841	34652681	24841	-
668958	chrX	3955043	34161584	30206542	-
668963	chrX	4289286	31383918	27094633	-
668964	chrX	4370636	4372595	1960	+
66897	chr14	79334507	79390668	56162	-
668976	chrX	8514052	8548255	34204	-
66898	chr5	144264525	144358112	93588	-
66899	chr5	74535482	74597124	61643	+
66901	chr8	13060908	13075006	14099	+
66902	chr4	89137370	89181090	43721	+
66904	chr9	100982032	101034884	52853	-
66905	chr17	56278962	56290511	11550	-
66910	chr11	69070809	69073293	2485	+
66911	chr16	4939111	4941028	1918	+
66912	chr12	36091835	36156825	64991	-
66913	chr5	143403820	143421904	18085	+
66914	chr15	76622086	76626084	3999	-
669149	chr14	51411001	51419377	8377	+
66915	chr1	92637145	92641985	4841	-
66916	chr8	83566758	83571623	4866	+
66917	chr9	18292267	18314000	21734	+
66921	chr3	108902807	108911704	8898	-
66922	chr7	114046782	114117781	71000	-
66923	chr14	31019138	31121592	102455	+
66925	chr9	50596340	50603849	7510	-
66926	chr2	132804215	132816054	11840	-
66928	chr4	75277354	75278286	933	-
66929	chr8	83955694	83970195	14502	+
66930	chr7	133776891	133881532	104642	+
66931	chr17	8988333	9008319	19987	+
66932	chr10	80540926	80561560	20635	-
66934	chr2	156995062	157007075	12014	-
66935	chr2	73283872	73312592	28721	-
66938	chr4	126150602	126163341	12740	-
66939	chr9	63602655	63641889	39235	+
66940	chr9	109038567	109057792	19226	+
66942	chr1	121553835	121567980	14146	-
66943	chr18	80253292	80292724	39433	+
66945	chr13	74322255	74350240	27986	-
66948	chr9	26974139	26999549	25411	-
66949	chr3	69035294	69044742	9449	-
66950	chr1	191325965	191352925	26961	+
66952	chr9	50739691	50746521	6831	-
66953	chr2	72476219	72486890	10672	+
66957	chr1	107362314	107380475	18162	+
66958	chr2	84671311	84678828	7518	-
66959	chr8	31089662	31097047	7386	+
66960	chr2	12347264	12419460	72197	-
66961	chr19	5824710	5845480	20771	-
66962	chr9	21955753	21958270	2518	+
66964	chr6	142387243	142403858	16616	+
66965	chr8	122476143	122483092	6950	+
66966	chr4	123016597	123054934	38338	+
66967	chr1	151755374	151822328	66955	+
66968	chr17	56111601	56117548	5948	-
66970	chr13	91461097	91706175	245079	+
66971	chr2	154335386	154372719	37334	-
66972	chr17	57043711	57059863	16153	-
66973	chr17	35910385	35916369	5985	-
66975	chr13	104142153	104178466	36314	-
66977	chr1	169497934	169531464	33531	-
66978	chr17	26252910	26285506	32597	+
66979	chr6	82621858	82652865	31008	-
66980	chr19	55271291	55316032	44742	-
66983	chr11	82764345	82767622	3278	+
66985	chr7	141215860	141218658	2799	+
66988	chr5	45493374	45512691	19318	+
66989	chr17	28952466	28967937	15472	+
66990	chr19	4125960	4132307	6348	+
66991	chr9	73102398	73104443	2046	+
66993	chr5	24592622	24602002	9381	-
66994	chr16	32099802	32108054	8253	+
66995	chrX	136993155	136996923	3769	+
66996	chr7	17972167	17978556	6390	+
66997	chr11	107479528	107498036	18509	+
66998	chr2	34852089	34870962	18874	-
66999	chr5	45520229	45529284	9056	+
67000	chr13	27259489	27276660	17172	+
67003	chr7	120635189	120659523	24335	+
67005	chr2	181864360	181870826	6467	+
67006	chr3	135406412	135423433	17022	-
67008	chr13	17986640	17993351	6712	-
67009	chr7	67647410	67726576	79167	+
67010	chr9	48488697	48495330	6634	-
67011	chr14	31478798	31494977	16180	-
67013	chr4	103313846	103366428	52583	+
67014	chr16	59471775	59492451	20677	+
67015	chr6	147475871	147632612	156742	+
67016	chr9	90202049	90270769	68721	-
67017	chr2	172345577	172355749	10173	+
67019	chr10	89711973	89732295	20323	-
67020	chr11	69396516	69398234	1719	-
67023	chr8	71366848	71369732	2885	+
67025	chr4	136049948	136053371	3424	-
67026	chr1	93705391	93754838	49448	-
67027	chr6	115601938	115618670	16733	+
67028	chrX	107782752	107816334	33583	-
67030	chr11	26387084	26471883	84800	+
67031	chr8	13785615	13798537	12923	+
67035	chr3	152183871	152210083	26213	-
67036	chr11	97315716	97329920	14205	+
67037	chr3	88394138	88410397	16260	-
67038	chr15	74878336	74881704	3369	-
67039	chr12	83631236	83683123	51888	+
67040	chr15	79527696	79546741	19046	-
67041	chr15	4026428	4155344	128917	+
67042	chr15	78159463	78174108	14646	-
67043	chrX	162856843	162888462	31620	-
67044	chr13	54590231	54591147	917	+
67045	chr17	17374332	17394899	20568	+
67046	chr13	43151742	43171501	19760	-
670464	chr11	99792675	99793292	618	-
67048	chrX	71816080	71824706	8627	+
670482	chr11	99803548	99804446	899	-
67049	chr9	35558595	35567400	8806	+
670496	chr11	99814976	99815666	691	-
67050	chrX	37126763	37150746	23984	+
67052	chr17	71496100	71526857	30758	-
67053	chr14	8080313	8091846	11534	+
670533	chr11	99879187	99880229	1043	+
67054	chr5	76951360	76967505	16146	+
670550	chr11	99914751	99915671	921	+
670558	chr10	3256208	3267771	11564	-
67057	chr15	93283833	93336935	53103	-
67059	chr2	73092801	73214447	121647	-
67062	chrX	136981116	137038302	57187	-
67063	chr4	49584506	49597870	13365	-
67064	chr18	67205359	67207887	2529	+
67065	chr14	70438748	70443471	4724	-
67067	chr2	156144153	156145794	1642	+
67068	chr2	155236533	155250277	13745	+
67070	chr7	34344720	34389540	44821	-
67071	chrX	111387837	111537959	150123	-
67072	chr19	28990352	29026678	36327	+
670727	chr7	96339483	96341964	2482	-
67073	chr5	52741574	52769344	27771	+
67074	chr10	122992061	123076505	84445	-
67075	chrX	105968085	106011899	43815	-
670764	chr7	21259694	21260617	924	-
67077	chr19	6922426	6925380	2955	-
670775	chr2	166273908	166294831	20924	+
67078	chr17	24470473	24471596	1124	+
67080	chr1	52925127	52963260	38134	-
67081	chr10	119413444	119426864	13421	+
67082	chr14	49226359	49245428	19070	-
670833	chr4	63596901	63605261	8361	-
67084	chr7	17812682	17815627	2946	+
67085	chr14	32376502	32388373	11872	-
670857	chr7	22842688	22843605	918	-
67086	chr1	91404879	91406029	1151	-
67087	chr4	149518241	149566437	48197	+
67088	chr6	115774557	115805555	30999	+
67089	chr14	45329824	45349071	19248	+
67091	chr7	19508729	19516145	7417	+
67092	chr2	122594473	122611277	16805	-
670940	chr7	85558703	85569088	10386	-
67095	chr9	121297534	121474918	177385	+
67096	chr4	116702434	116708385	5952	-
67097	chr17	27630429	27635242	4814	-
67099	chr1	64606480	64617206	10727	-
671003	chr9	36475638	36477180	1543	+
67101	chr17	46772635	46773407	773	+
67102	chr16	78540336	78576688	36353	-
67103	chr4	58965590	58987078	21489	-
67105	chr18	84947294	84951524	4231	-
67106	chr4	129336026	129354547	18522	+
67109	chr7	6131489	6155971	24483	-
67111	chr5	92257660	92278181	20522	-
67112	chr10	79755119	79757522	2404	+
67115	chr9	120571517	120574653	3137	+
67116	chr19	46329812	46338660	8849	-
67117	chrX	9654270	9662983	8714	-
67118	chr16	13671858	13703612	31755	+
67119	chr9	21927471	21935872	8402	+
67120	chr3	33800183	33814860	14678	+
67121	chr2	23116544	23156024	39481	-
67122	chr2	25180758	25183332	2575	+
67123	chr4	41348996	41389766	40771	+
671232	chr9	122747346	122802074	54729	+
67125	chr10	127067290	127070261	2972	-
67126	chr2	174461075	174464101	3027	-
67127	chr3	92646532	92648307	1776	-
67128	chr11	72607261	72686481	79221	+
67130	chr15	82350139	82354291	4153	-
67131	chr11	103101688	103112199	10512	+
67133	chr7	119442544	119459272	16729	-
67134	chr2	130274412	130279313	4902	+
67135	chr2	154162607	154168446	5840	+
67136	chr2	90904740	90910561	5822	+
67138	chr6	57485121	57665136	180016	+
67139	chr11	71019611	71027134	7524	+
67141	chr10	5799158	5805465	6308	-
67143	chr7	131388649	131410478	21830	-
67144	chr3	158036682	158067090	30409	+
67145	chr2	164053540	164071169	17630	-
67148	chr7	81762953	81769490	6538	+
67149	chr4	130530131	130574036	43906	-
67150	chr7	110816535	110844381	27847	-
67151	chr5	123228190	123250125	21936	+
67153	chr14	62332105	62372992	40888	+
671535	chr15	76231174	76243440	12267	-
67154	chr15	34082719	34142385	59667	+
67155	chr19	26605160	26778321	173162	+
67157	chr4	10874498	10899423	24926	+
67158	chr18	31909094	31911903	2810	-
67160	chr19	8967041	8978180	11140	+
67161	chr3	41626705	41742514	115810	-
67163	chr11	106199356	106216367	17012	-
67164	chr7	100159277	100160931	1655	+
67166	chr6	108783059	108823723	40665	+
67168	chr14	73237891	73240358	2468	+
67169	chr9	110621135	110624393	3259	-
67170	chr6	86848407	86849440	1034	-
67171	chr3	106547798	106575341	27544	+
67177	chr8	122568015	122573130	5116	+
67178	chr11	4704671	4737666	32996	+
67179	chr14	65837302	65866604	29303	+
67180	chr18	40204865	40219399	14535	-
67181	chr11	69981168	69990600	9433	+
67182	chr4	115088708	115093894	5187	+
67184	chr8	69894182	69902558	8377	-
67186	chr7	141447650	141451342	3693	+
67187	chr2	24949777	24960870	11094	+
67188	chr19	32389216	32391184	1969	+
67194	chr5	23850597	23855033	4437	+
67196	chr1	134962565	134974179	11615	+
67197	chr15	93386113	93398290	12178	-
67198	chr1	57774861	57948397	173537	+
67199	chr18	36403679	36454495	50817	-
67200	chr6	120324322	120364369	40048	-
67201	chr11	76120987	76243699	122713	-
67203	chr16	14163275	14192923	29649	+
67204	chr2	154871410	154892906	21497	-
67205	chr4	124678764	124693554	14791	-
67207	chr8	25785591	25803975	18385	+
67210	chr5	3639961	3647936	7976	-
67211	chr5	21645984	21662608	16625	+
67212	chr11	59202486	59206135	3650	+
672125	chr2	181991226	182001087	9862	+
67213	chr9	114731203	114749343	18141	+
67216	chr12	24831599	24960299	128701	+
67217	chr12	72073428	72085313	11886	-
67219	chr4	132458729	132463921	5193	-
67220	chr3	95988836	95995839	7004	-
67222	chr18	52465693	52490738	25046	+
67223	chr1	186721087	186749358	28272	-
67224	chr7	28385247	28392690	7444	-
67225	chr3	113605067	113630149	25083	-
67226	chr10	115339674	115362262	22589	-
67228	chr2	24962422	24973471	11050	+
672284	chr5	33430734	33434090	3357	-
67229	chr2	4622167	4652086	29920	-
67230	chr7	12803780	12818860	15081	-
67231	chr2	152293872	152312590	18719	+
67235	chr5	145194946	145201882	6937	-
67236	chr12	110872610	110889145	16536	-
67238	chr5	143548706	143564525	15820	+
67239	chr10	40223246	40247039	23794	-
67241	chr12	11265886	11319785	53900	+
67242	chr17	80224489	80228497	4009	+
67245	chr11	21091324	21150327	59004	+
67246	chr6	149309414	149335663	26250	+
67247	chr1	184813068	184845847	32780	-
67248	chrX	37082518	37085222	2705	-
67249	chr5	53809627	53904380	94754	+
67252	chr13	46501903	46650281	148379	+
67254	chr16	13986637	14101494	114858	+
67255	chr6	116624016	116628999	4984	-
67260	chr8	4493405	4526079	32675	+
67261	chr5	25100975	25103007	2033	+
67263	chr13	107724617	107890064	165448	-
67264	chr19	44548572	44555415	6844	-
67266	chr5	107908042	107987077	79036	-
67267	chr17	27122665	27133891	11227	-
67268	chr17	70993793	71002533	8741	-
672682	chr17	35617923	35626637	8715	-
67269	chr13	59449535	59557347	107813	-
67270	chr10	95480806	95501938	21133	-
67272	chr14	54936470	54939277	2808	+
67273	chr1	92439719	92473758	34040	-
67276	chr8	35465265	35495533	30269	-
672763	chr2	84500748	84506873	6126	-
67278	chr7	127015051	127017352	2302	-
67279	chr11	72211724	72215592	3869	-
67280	chr12	110151654	110158073	6420	-
67281	chr15	5116613	5119140	2528	+
67282	chr10	88201097	88246158	45062	+
67283	chr11	115614181	115628295	14115	-
67285	chr13	104631327	104816953	185627	-
67286	chr5	136908150	136913244	5095	+
67287	chr9	59617284	59650290	33007	+
67288	chr13	104817170	104838676	21507	+
67289	chr6	119848193	119849016	824	+
67290	chr7	81782187	81789453	7267	-
67291	chr11	120458129	120464353	6225	+
67292	chr1	161969188	161973435	4248	+
67293	chr12	49385174	49407346	22173	+
67295	chr13	110054187	110280996	226810	-
67296	chr14	47277143	47291591	14449	+
67298	chrX	135742692	135803468	60777	+
67299	chr4	98936659	99120915	184257	-
67300	chr11	86694653	86757492	62840	-
67302	chr14	75284373	75344426	60054	+
67303	chr1	169969409	169972396	2988	+
67304	chr13	119487257	119488384	1128	-
67305	chr4	108400217	108406713	6497	-
67306	chr3	7503426	7553848	50423	+
67307	chr10	63024512	63058812	34301	+
67308	chr7	78775341	78783089	7749	-
67310	chr13	27557996	27564606	6611	-
67311	chr2	151029685	151039379	9695	-
67313	chr1	136213522	136234280	20759	-
67315	chr7	18065929	18077986	12058	+
67317	chr4	42969946	42974325	4380	+
67319	chr9	57175275	57186110	10836	+
